DPU,CNNModel,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,MobileNet_V2,STIFT,RIS,2,0.000489466540520746,1.797759999999729e-11,0.00010799800000003318,0.0005015949729422206,0.014125446240779818,0.0002458896847632054,3.677115438212834e-05,0.00023277634848006294,8.436617600111586e-05,0.01582430913584693
AMM,MobileNet_V2,STIFT,RIS,4,0.0005763889465670179,1.380159999999857e-11,7.12689999999979e-05,0.0005015949729422975,0.007062723120387763,0.0002458896847632054,2.8142322661963492e-05,0.00012008991473998541,4.893486400013521e-05,0.008655032839863967
AMM,MobileNet_V2,STIFT,RIS,8,0.0008687239595958487,1.3305599999998722e-11,5.9927999999988365e-05,0.0005015949729422585,0.003669496481071675,0.0002458896847632054,2.5609017850550653e-05,6.551315963999969e-05,3.566336799976577e-05,0.005472418657168893
AMM,MobileNet_V2,STIFT,RIS,16,0.001445777639306305,1.2774399999998885e-11,5.355899999999009e-05,0.0005015949729422844,0.0018680953861688163,0.0002458896847632054,2.412649206999842e-05,3.7098440640001506e-05,2.8818723999660433e-05,0.004204960352664662
AMM,MobileNet_V2,STIFT,RIS,32,0.003089288939050942,1.3550399999998647e-11,5.621549999998937e-05,0.0005015949729422778,0.0010039663374006732,0.0002458896847632054,2.3954101830133228e-05,2.3165418419998884e-05,2.878390799964068e-05,0.00497285887595726
AMM,MobileNet_V2,STIFT,RWS,1,0.0,5.326559999998645e-11,9.591450000002157e-05,0.12320104290138592,0.0006774001186375964,0.0017477399245498025,5.7657693750019536e-05,0.00045625153297510705,0.0001547127039961454,0.1263907194285602
AMM,MobileNet_V2,STIFT,RWS,2,0.0033153342994248986,3.295839999999269e-11,6.914049999999585e-05,0.061642760311369636,0.0006774001186376165,0.0017477399245498025,4.1373272191069887e-05,0.00023345428567506207,8.436617600110719e-05,0.06781156892080759
AMM,MobileNet_V2,STIFT,RWS,4,0.003385013424537381,2.2543999999995886e-11,5.488999999998973e-05,0.030821400635684084,0.0006774001186376262,0.0017477399245498025,3.280635758098329e-05,0.00012124728121498947,4.8934864000130876e-05,0.03688943262874898
AMM,MobileNet_V2,STIFT,RWS,8,0.004099760726677433,1.9031999999996965e-11,5.227749999999044e-05,0.01545293917852351,0.0006774001186376197,0.0017477399245498025,3.0481043925274637e-05,6.5952159794998e-05,3.566336799977104e-05,0.0221622140391404
AMM,MobileNet_V2,STIFT,RWS,16,0.005534720788360477,1.7201599999997527e-11,5.05944999999909e-05,0.007755073336947261,0.0006774001186376333,0.0017477399245498025,2.9083520263601832e-05,3.804489283500209e-05,2.881872399966728e-05,0.015861475822795033
AMM,MobileNet_V2,STIFT,RWS,32,0.011139119492289084,1.810399999999725e-11,5.3701999999990054e-05,0.0039014277437620123,0.0006774001186376246,0.0017477399245498025,2.903232095608174e-05,2.3999813594998605e-05,2.8783907999649206e-05,0.017601205339893244
AMM,MobileNet_V2,STIFT,ROS,1,0.0,5.326559999998645e-11,0.00018310050000010532,0.09111139411264875,0.0017497218478143713,0.0009087043804695409,9.1830941699858e-05,0.0004577032489948124,0.0001547127039961454,0.09465716778888918
AMM,MobileNet_V2,STIFT,ROS,2,0.0,3.295839999999269e-11,0.00011329450000003827,0.045663794239353336,0.0017497218478153486,0.0009087043804696894,4.675022294982263e-05,0.00023490600169511888,8.436617600110719e-05,0.04880153740124286
AMM,MobileNet_V2,STIFT,ROS,4,0.0,2.2543999999995886e-11,7.749500000000388e-05,0.022831917599687286,0.0017497218478145257,0.0009087043804698027,2.402853050474015e-05,0.00012269899723498984,4.8934864000130876e-05,0.02576350124225548
AMM,MobileNet_V2,STIFT,ROS,8,0.0,1.9031999999996965e-11,6.542249999999228e-05,0.011524055982879781,0.00174972184781469,0.0009087043804697807,1.339364675474259e-05,6.740387581500004e-05,3.566336799977104e-05,0.014364365620765755
AMM,MobileNet_V2,STIFT,ROS,16,0.0,1.7201599999997527e-11,5.913049999998858e-05,0.0058300246862761865,0.0017497218478145175,0.000908704380469822,7.784815610017462e-06,3.9496608855003215e-05,2.881872399966728e-05,0.008623681580226802
AMM,MobileNet_V2,STIFT,ROS,32,0.0,1.810399999999725e-11,6.223249999998922e-05,0.002975755944461047,0.0017497218478145884,0.0009087043804698176,5.355528762488393e-06,2.5451529614998217e-05,2.8783907999649206e-05,0.005756005657226578
AMM,MobileNet_V2,PCA,RIS,1,0.0,2.582399999999488e-11,0.00017958600000010194,0.0005015949729422382,0.02797462263980795,0.0002458896847632054,1.081888249343952e-19,0.0004546162924200717,6.419494067199026e-14,0.029356309615821766
AMM,MobileNet_V2,PCA,RIS,2,0.0,1.797759999999729e-11,0.00010799800000003318,0.0005015949729422206,0.014125446240779818,0.0002458896847632054,5.40944124671978e-20,0.00023277634848006294,1.608483091201074e-14,0.015213705264959024
AMM,MobileNet_V2,PCA,RIS,4,0.0,1.380159999999857e-11,7.12689999999979e-05,0.0005015949729422975,0.007062723120387763,0.0002458896847632054,2.70472062335991e-20,0.00012008991473998541,4.03923011200172e-15,0.008001566706638888
AMM,MobileNet_V2,PCA,RIS,8,0.0,1.3305599999998722e-11,5.9927999999988365e-05,0.0005015949729422585,0.003669496481071675,0.0002458896847632054,1.3523603116799752e-20,6.551315963999969e-05,1.0188309920001537e-15,0.004542422311723747
AMM,MobileNet_V2,PCA,RIS,16,0.0,1.2774399999998885e-11,5.355899999999009e-05,0.0005015949729422844,0.0018680953861688163,0.0002458896847632054,6.7618015584000754e-21,3.7098440640001506e-05,2.592397520000069e-16,0.002706237497288957
AMM,MobileNet_V2,PCA,RIS,32,0.0,1.3550399999998647e-11,5.621549999998937e-05,0.0005015949729422778,0.0010039663374006732,0.0002458896847632054,3.3809007791999768e-21,2.3165418419998884e-05,6.707683600000189e-17,0.0018308319270766114
AMM,MobileNet_V2,PCA,RWS,1,0.0,5.326559999998645e-11,9.591450000002157e-05,0.12320104290138592,0.0006774001186375964,0.0017477399245498025,1.0793672693759521e-19,0.00045625153297510705,8.355902438391011e-14,0.1261783490308976
AMM,MobileNet_V2,PCA,RWS,2,0.0,3.295839999999269e-11,6.914049999999585e-05,0.061642760311369636,0.0006774001186376165,0.0017477399245498025,5.3968363468797805e-20,0.00023345428567506207,2.0925845184015042e-14,0.06437049517321143
AMM,MobileNet_V2,PCA,RWS,4,0.0,2.2543999999995886e-11,5.488999999998973e-05,0.030821400635684084,0.0006774001186376262,0.0017477399245498025,2.6984181734399104e-20,0.00012124728121498947,5.249494176002569e-15,0.03342267798263574
AMM,MobileNet_V2,PCA,RWS,8,0.0,1.9031999999996965e-11,5.227749999999044e-05,0.01545293917852351,0.0006774001186376197,0.0017477399245498025,1.3492090867199752e-20,6.5952159794998e-05,1.3213956000002747e-15,0.017996308900539243
AMM,MobileNet_V2,PCA,RWS,16,0.0,1.7201599999997527e-11,5.05944999999909e-05,0.007755073336947261,0.0006774001186376333,0.0017477399245498025,6.7460454336000754e-21,3.804489283500209e-05,3.348799440000189e-16,0.010268852790171625
AMM,MobileNet_V2,PCA,RWS,32,0.0,1.810399999999725e-11,5.3701999999990054e-05,0.0039014277437620123,0.0006774001186376246,0.0017477399245498025,3.3730227167999768e-21,2.3999813594998605e-05,8.59855080000049e-17,0.006404269618648514
AMM,MobileNet_V2,PCA,ROS,1,0.0,5.326560000001768e-12,0.00018310050000010532,0.09111139411264875,0.0017497218478143713,0.0009087043804695409,2.6094081884158787e-19,0.0004577032489948124,7.245603372462748e-13,0.0944106240959787
AMM,MobileNet_V2,PCA,ROS,2,0.0,3.295839999999155e-12,0.00011329450000003827,0.045663794239353336,0.0017497218478153486,0.0009087043804696894,1.3047040942079413e-19,0.00023490600169511888,1.8132189411346986e-13,0.048670420972810685
AMM,MobileNet_V2,PCA,ROS,4,0.0,2.2544000000000006e-12,7.749500000000388e-05,0.022831917599687286,0.0017497218478145257,0.0009087043804698027,6.523520471039727e-20,0.00012269899723498984,4.550687553225501e-14,0.025690537827506514
AMM,MobileNet_V2,PCA,ROS,8,0.0,1.9032000000002858e-12,6.542249999999228e-05,0.011524055982879781,0.00174972184781469,0.0009087043804697807,3.261760235519883e-20,6.740387581500004e-05,1.1456464000038899e-14,0.0143153085888939
AMM,MobileNet_V2,PCA,ROS,16,0.0,1.7201600000003096e-12,5.913049999998858e-05,0.0058300246862761865,0.0017497218478145175,0.000908704380469822,1.6308801177599618e-20,3.9496608855003215e-05,2.9581170004997396e-15,0.008587078025138634
AMM,MobileNet_V2,PCA,ROS,32,0.0,1.8104000000003502e-12,6.223249999998922e-05,0.002975755944461047,0.0017497218478145884,0.0009087043804698176,8.15440058880001e-21,2.5451529614998217e-05,7.867462994599252e-16,0.0057218662041716275
AMM,MobileNet_V2,S_Tree,WS,32,0.010978760063927931,1.6353599999997788e-11,3.765299999999441e-05,0.0016562309599485795,0.0006774001186375921,0.0017477399245498016,0.005487154110400859,1.8076795514998498e-05,2.878390799964068e-05,0.020631798897332996
AMM,MobileNet_V2,S_Tree,OS,32,0.008077704938510047,1.6353599999997788e-11,5.621549999998937e-05,0.001491815802891659,0.003083950751074013,0.0009087043804698137,0.005487154110400961,2.4800011379998533e-05,2.878390799964068e-05,0.01915912941907972
AMM,MobileNet_V2,S_Tree,IS,32,0.0027135002074191975,1.3550399999998647e-11,5.621549999998937e-05,0.0005015949729422778,0.0010039663374006732,0.0002458896847632061,0.0054871541104009065,2.3165418419998884e-05,2.878390799964068e-05,0.010060270152896289
AMM,MobileNet_V2,ST_Tree_Ac,WS,32,0.010978760063927931,1.6353599999997788e-11,3.765299999999441e-05,0.0016562309599485795,0.0006774001186375921,0.0017477399245498016,0.0035705122912445364,1.8076795514998498e-05,2.878390799964068e-05,0.018715157078176673
AMM,MobileNet_V2,ST_Tree_Ac,OS,32,0.008077704938510047,1.6353599999997788e-11,5.621549999998937e-05,0.001491815802891659,0.003083950751074013,0.0009087043804698137,0.0035705122912445494,2.4800011379998533e-05,2.878390799964068e-05,0.01724248759992331
AMM,MobileNet_V2,ST_Tree_Ac,IS,32,0.0027135002074191975,1.3550399999998647e-11,5.621549999998937e-05,0.0005015949729422778,0.0010039663374006732,0.0002458896847632061,0.0035705122912445568,2.3165418419998884e-05,2.878390799964068e-05,0.00814362833373994
AMM,MobileNet_V2,STIFT,WS,32,0.010978760063927931,1.6353599999997788e-11,3.765299999999441e-05,0.0016562309599485795,0.0006774001186375921,0.0017477399245498016,0.0028880749267100377,1.8076795514998498e-05,2.878390799964068e-05,0.018032719713642176
AMM,MobileNet_V2,STIFT,OS,32,0.008077704938510047,1.6353599999997788e-11,5.621549999998937e-05,0.001491815802891659,0.003083950751074013,0.0009087043804698137,0.002888074926710009,2.4800011379998533e-05,2.878390799964068e-05,0.016560050235388767
AMM,MobileNet_V2,STIFT,IS,32,0.0027135002074191975,1.3550399999998647e-11,5.621549999998937e-05,0.0005015949729422778,0.0010039663374006732,0.0002458896847632061,0.0028880749267100434,2.3165418419998884e-05,2.878390799964068e-05,0.007461190969205427
AMM,MobileNet_V2,PCA,WS,32,0.0,1.6353599999997788e-11,3.765299999999441e-05,0.0016562309599485795,0.0006774001186375921,0.0017477399245498016,0.0,1.8076795514998498e-05,4.5057139999999965e-06,0.004141606529004566
AMM,MobileNet_V2,PCA,OS,32,0.0,1.6353600000002714e-12,5.621549999998937e-05,0.001491815802891659,0.003083950751074013,0.0009087043804698137,0.0,2.4800011379998533e-05,6.533285300000113e-06,0.005572019732750834
AMM,MobileNet_V2,PCA,IS,32,0.0,1.3550399999998647e-11,5.621549999998937e-05,0.0005015949729422778,0.0010039663374006732,0.0002458896847632061,0.0,2.3165418419998884e-05,4.5057140000000075e-06,0.0018353376410765454
