DPU,reduction_network,dataflow,cluster_count,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,S_Tree,ROS,4,1.304137680910574e-07,6.602100000006228e-05,0.26408400000018145,0.021604575977576545,0.31874350422604236,0.05836809826277966,0.009977494133923423,0.002478555343834204,0.6753223793581058
AMM,S_Tree,ROS,8,7.599321537434387e-08,3.847100000000188e-05,0.15388400000007127,0.024306137350900422,0.161425378456505,0.05836809826291698,0.009977494133930422,0.0012380699457611233,0.4092377251433006
AMM,S_Tree,ROS,40,5.925222864930753e-08,2.9995999999985064e-05,0.11998400000003738,0.08165745911798712,0.034501519410297846,0.05836809826286806,0.00997749413392762,0.00023170709572361677,0.3047503332730703
AMM,ST_Tree_Ac,RIS,1,4.743319078853517e-07,1.7482000000000023e-05,0.9605080000008779,0.0,0.0072203878103632765,0.9736666483201356,0.006351126990127643,0.00010575077791401453,1.9478698702313264
AMM,ST_Tree_Ac,RIS,2,2.403511859289264e-07,9.711999999999915e-06,0.4867040000004041,0.0,0.007220387810358774,0.48849762996064583,0.006351126990127643,5.2883390589351405e-05,0.9888359805033117
AMM,ST_Tree_Ac,RIS,4,1.2962955903739422e-07,6.265999999999351e-06,0.26249600000017986,0.0,0.007220387810360047,0.2442488149804444,0.006351126990127643,2.8512513985209402e-05,0.5203512379246562
AMM,ST_Tree_Ac,RIS,8,7.51774009180087e-08,4.802999999999861e-06,0.15223200000006962,0.0,0.007220387810359447,0.12429009096852404,0.006351126990127643,1.5686045092509166e-05,0.29011416999157413
AMM,ST_Tree_Ac,RIS,40,5.755738893130941e-08,4.89099999999983e-06,0.11655200000003395,0.0,0.007220387810359294,0.026556491217244158,0.006351126990127643,6.2074380782908875e-06,0.15669116201323227
AMM,ST_Tree_Ac,RWS,1,4.7370375050734606e-07,0.0002398089999988477,0.06768799999998508,0.0,3.0743233909911813,0.011365705151927653,0.035290416986286065,0.00010214135356867854,3.1890099371866985
AMM,ST_Tree_Ac,RWS,2,2.4064551124126235e-07,0.00012182500000018465,0.038155999999997775,0.0,1.5378912855085392,0.011365705151929,0.035290416986286065,5.162411767330198e-05,1.6228770974099367
AMM,ST_Tree_Ac,RWS,4,1.304137680910574e-07,6.602100000006228e-05,0.02530000000000206,0.0,0.7689460866612795,0.011365705151927977,0.035290416986286065,2.8283771423670385e-05,0.8409966439846875
AMM,ST_Tree_Ac,RWS,8,7.599321537434387e-08,3.847100000000188e-05,0.01949200000000129,0.0,0.3857973710075995,0.011365705151927245,0.035290416986286065,1.570122548686375e-05,0.4519997413645163
AMM,ST_Tree_Ac,RWS,40,5.925222864930753e-08,2.9995999999985064e-05,0.020904000000001477,0.0,0.08034720948591201,0.011365705151927606,0.035290416986286065,6.1534523719184545e-06,0.14794354032872772
AMM,ST_Tree_Ac,ROS,1,4.7370375050734606e-07,0.0002398089999988477,0.9592360000008766,0.0,1.272554491798781,0.05836809826271216,0.009977494133926425,0.001575086357222042,2.3019514532572676
AMM,ST_Tree_Ac,ROS,2,2.4064551124126235e-07,0.00012182500000018465,0.4873000000004047,0.0,0.6374861206441373,0.058368098262847924,0.009977494133933076,0.0007879921678043953,1.194041770854639
AMM,ST_Tree_Ac,ROS,4,1.304137680910574e-07,6.602100000006228e-05,0.26408400000018145,0.0,0.31874350422604236,0.05836809826277966,0.009977494133923423,0.00040784832328730344,0.6516470963599824
AMM,ST_Tree_Ac,ROS,8,7.599321537434387e-08,3.847100000000188e-05,0.15388400000007127,0.0,0.161425378456505,0.05836809826291698,0.009977494133930422,0.00021356418163085848,0.38390708202826995
AMM,ST_Tree_Ac,ROS,40,5.925222864930753e-08,2.9995999999985064e-05,0.11998400000003738,0.0,0.034501519410297846,0.05836809826286806,0.00997749413392762,8.559785945616969e-05,0.2229467649188157
AMM,STIFT,RIS,1,4.743319078853517e-07,1.7482000000000023e-05,0.9605080000008779,0.0,0.0072203878103632765,0.9736666483201356,0.006351126990127643,0.00010575077791401453,1.9478698702313264
AMM,STIFT,RIS,2,2.403511859289264e-07,9.711999999999915e-06,0.4867040000004041,0.0,0.007220387810358774,0.48849762996064583,0.006351126990127643,5.2883390589351405e-05,0.9888359805033117
AMM,STIFT,RIS,4,1.2962955903739422e-07,6.265999999999351e-06,0.26249600000017986,0.0,0.007220387810360047,0.2442488149804444,0.006351126990127643,2.8512513985209402e-05,0.5203512379246562
AMM,STIFT,RIS,8,7.51774009180087e-08,4.802999999999861e-06,0.15223200000006962,0.0,0.007220387810359447,0.12429009096852404,0.006351126990127643,1.5686045092509166e-05,0.29011416999157413
AMM,STIFT,RIS,40,5.755738893130941e-08,4.89099999999983e-06,0.11655200000003395,0.0,0.007220387810359294,0.026556491217244158,0.006351126990127643,6.2074380782908875e-06,0.15669116201323227
AMM,STIFT,RWS,1,4.7370375050734606e-07,0.0002398089999988477,0.06768799999998508,0.0,3.0743233909911813,0.011365705151927653,0.035290416986286065,0.00010214135356867854,3.1890099371866985
AMM,STIFT,RWS,2,2.4064551124126235e-07,0.00012182500000018465,0.038155999999997775,0.0,1.5378912855085392,0.011365705151929,0.035290416986286065,5.162411767330198e-05,1.6228770974099367
AMM,STIFT,RWS,4,1.304137680910574e-07,6.602100000006228e-05,0.02530000000000206,0.0,0.7689460866612795,0.011365705151927977,0.035290416986286065,2.8283771423670385e-05,0.8409966439846875
AMM,STIFT,RWS,8,7.599321537434387e-08,3.847100000000188e-05,0.01949200000000129,0.0,0.3857973710075995,0.011365705151927245,0.035290416986286065,1.570122548686375e-05,0.4519997413645163
AMM,STIFT,RWS,40,5.925222864930753e-08,2.9995999999985064e-05,0.020904000000001477,0.0,0.08034720948591201,0.011365705151927606,0.035290416986286065,6.1534523719184545e-06,0.14794354032872772
AMM,STIFT,ROS,1,4.7370375050734606e-07,0.0002398089999988477,0.9592360000008766,0.0,1.272554491798781,0.05836809826271216,0.009977494133926425,0.001575086357222042,2.3019514532572676
AMM,STIFT,ROS,2,2.4064551124126235e-07,0.00012182500000018465,0.4873000000004047,0.0,0.6374861206441373,0.058368098262847924,0.009977494133933076,0.0007879921678043953,1.194041770854639
AMM,STIFT,ROS,4,1.304137680910574e-07,6.602100000006228e-05,0.26408400000018145,0.0,0.31874350422604236,0.05836809826277966,0.009977494133923423,0.00040784832328730344,0.6516470963599824
AMM,STIFT,ROS,8,7.599321537434387e-08,3.847100000000188e-05,0.15388400000007127,0.0,0.161425378456505,0.05836809826291698,0.009977494133930422,0.00021356418163085848,0.38390708202826995
AMM,STIFT,ROS,40,5.925222864930753e-08,2.9995999999985064e-05,0.11998400000003738,0.0,0.034501519410297846,0.05836809826286806,0.00997749413392762,8.559785945616969e-05,0.2229467649188157
AMM,PCA,RIS,1,4.743319078853517e-07,1.7482000000000023e-05,0.9605080000008779,0.0,0.0072203878103632765,0.9736666483201356,0.006351126990127643,1.252462799999732e-08,1.9477641319780403
AMM,PCA,RIS,2,2.403511859289264e-07,9.711999999999915e-06,0.4867040000004041,0.0,0.007220387810358774,0.48849762996064583,0.006351126990127643,6.263107199999434e-09,0.9887831033758295
AMM,PCA,RIS,4,1.2962955903739422e-07,6.265999999999351e-06,0.26249600000017986,0.0,0.007220387810360047,0.2442488149804444,0.006351126990127643,3.1315536000001823e-09,0.5203227285422246
AMM,PCA,RIS,8,7.51774009180087e-08,4.802999999999861e-06,0.15223200000006962,0.0,0.007220387810359447,0.12429009096852404,0.006351126990127643,1.5705359999999717e-09,0.2900984855170176
AMM,PCA,RIS,40,5.755738893130941e-08,4.89099999999983e-06,0.11655200000003395,0.0,0.007220387810359294,0.026556491217244158,0.006351126990127643,3.252119999999977e-10,0.15668495490036596
AMM,PCA,RWS,1,4.7370375050734606e-07,0.0002398089999988477,0.06768799999998508,0.0,3.0743233909911813,0.011365705151927653,0.035290416986286065,1.2005875199997495e-08,3.188907807839005
AMM,PCA,RWS,2,2.4064551124126235e-07,0.00012182500000018465,0.038155999999997775,0.0,1.5378912855085392,0.011365705151929,0.035290416986286065,6.003730799999522e-09,1.6228254792959942
AMM,PCA,RWS,4,1.304137680910574e-07,6.602100000006228e-05,0.02530000000000206,0.0,0.7689460866612795,0.011365705151927977,0.035290416986286065,3.0022620000001586e-09,0.8409683632155258
AMM,PCA,RWS,8,7.599321537434387e-08,3.847100000000188e-05,0.01949200000000129,0.0,0.3857973710075995,0.011365705151927245,0.035290416986286065,1.5070799999999766e-09,0.45198404164610945
AMM,PCA,RWS,40,5.925222864930753e-08,2.9995999999985064e-05,0.020904000000001477,0.0,0.08034720948591201,0.011365705151927606,0.035290416986286065,3.1172759999999786e-10,0.14793738718808339
