DPU,CNNModel,reduction_network,dataflow,cluster_count,propagation_latency,input_actuation_latency,weight_actuation_latency,psum_access_latency,input_access_latency,weight_access_latency,output_access_latency,psum_reduction_latency,total_latency
AMM,GoogLeNet,STIFT,RIS,4,1.0276054871558944e-07,3.575799999999593e-05,0.30127600000021865,0.05451407489225301,0.029245235884929707,1.1203084610685135,0.010218003293905039,0.00022279909763582331,1.5158204349980045
AMM,GoogLeNet,STIFT,RIS,8,8.969565121960616e-08,3.208399999998788e-05,0.26297200000018034,0.09699934530115718,0.02924523588493361,0.5668654894246454,0.010218003293905039,0.0001970852415346749,0.9665293328420075
AMM,GoogLeNet,STIFT,RIS,16,8.28412187822816e-08,3.0446999999984525e-05,0.24287600000016027,0.1815120243627483,0.029245235884934256,0.29014755483437515,0.010218003293905039,0.00018134081233048163,0.7542106890296721
AMM,GoogLeNet,STIFT,RIS,32,8.029809337161818e-08,2.9711999999985403e-05,0.2354200000001528,0.35380879312715363,0.029245235884938,0.14524246486254155,0.010218003293905039,0.00017655438410323494,0.7741408438508876
AMM,GoogLeNet,STIFT,RWS,1,1.922201695188083e-07,0.0001408889999999714,0.11122000000002862,0.0,19.773397779526164,0.04229540735377333,0.07940500858789876,0.0001737812499999331,20.006633057938032
AMM,GoogLeNet,STIFT,RWS,2,1.269775422988918e-07,9.306900000012159e-05,0.08746800000000486,0.22088105383269632,9.890554360998774,0.04229540735377064,0.07940500858789876,0.0001363178442660825,10.320833344594954
AMM,GoogLeNet,STIFT,RWS,4,9.28172558009355e-08,6.803100000006669e-05,0.07509599999999249,0.2853117103610873,4.945279510996081,0.04229540735376851,0.07940500858789876,0.00011698079881797944,5.4275727419149025
AMM,GoogLeNet,STIFT,RWS,8,8.216996465028246e-08,6.0227000000049587e-05,0.0722079999999896,0.4694787453499352,2.4764952267385216,0.04229540735377119,0.07940500858789876,0.00011108637076734605,3.1400537835708486
AMM,GoogLeNet,STIFT,RWS,16,7.61395921636235e-08,5.5807000000039895e-05,0.07098799999998838,0.8130812124598743,1.2427268159051164,0.0422954073537697,0.07940500858789876,0.00010640895597774976,2.2486587364022173
AMM,GoogLeNet,STIFT,RWS,32,7.421314737829264e-08,5.43950000000368e-05,0.07043199999998782,1.5534600021457123,0.623871567086289,0.04229540735377039,0.07940500858789876,0.00010532007960670217,2.3696237744664126
AMM,GoogLeNet,STIFT,ROS,1,1.922201695188083e-07,0.0001408889999999714,0.5635560000004809,0.0,14.404118347567705,0.16021386532616538,0.023620590589335397,0.0006887737499993112,15.152338658453855
AMM,GoogLeNet,STIFT,ROS,2,1.269775422988918e-07,9.306900000012159e-05,0.37227600000028965,0.0,7.208380725555912,0.16021386532589166,0.02362059058937871,0.0003687951653933022,7.764953172614407
AMM,GoogLeNet,STIFT,ROS,4,9.28172558009355e-08,6.803100000006669e-05,0.2721240000001895,0.0,3.6041926932738364,0.16021386532619766,0.02362059058937126,0.00019401527450144877,4.060413288281352
AMM,GoogLeNet,STIFT,ROS,8,8.216996465028246e-08,6.0227000000049587e-05,0.2409080000001583,0.0,1.8084178984040684,0.16021386532602883,0.023620590589378352,0.00010876449632749153,2.233329427985926
