DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,STIFT,ROS,4,0.0,1.5359999999999974e-13,5.279999999999993e-07,9.830399999999988e-06,7.864319999999996e-07,1.2287999999999985e-06,3.3783599546344967e-07,0.016489267199999963,0.009542399999999094,0.02604437866814812
AMM,STIFT,ROS,8,0.0,7.680000000000002e-14,2.6399999999999977e-07,4.9152000000000025e-06,7.864320000000009e-07,1.2288000000000006e-06,1.6891799773172484e-07,0.008855347200000004,0.004771199999999951,0.013633910550074487
AMM,STIFT,ROS,40,0.0,5.120000000000002e-14,1.7599999999999993e-07,1.6383999999999992e-06,7.864319999999998e-07,1.2288000000000002e-06,6.68859992439083e-08,0.003766067200000002,0.0019084800000000396,0.0056784437180504846
AMM,PCA,RIS,1,0.0,6.400000000000026e-13,2.2000000000000077e-06,8.191999999999978e-07,3.932160000000018e-05,1.2288e-06,4.848038400000041e-21,0.06234368000000084,3.8035433856006284e-07,0.0623876299549794
AMM,PCA,RIS,2,0.0,3.1999999999999995e-13,1.0999999999999984e-06,8.191999999999983e-07,1.966079999999995e-05,1.2288e-06,2.4240192000000078e-21,0.03180800000000022,9.532571327999285e-08,0.031830904126033496
AMM,PCA,RIS,4,0.0,1.599999999999997e-13,5.499999999999993e-07,8.191999999999995e-07,9.830399999999981e-06,1.2288e-06,1.2120095999999984e-21,0.016540160000000012,2.3949992639998875e-08,0.01655261235015265
AMM,PCA,RIS,8,0.0,8.000000000000003e-14,2.7499999999999975e-07,8.19200000000001e-07,4.915199999999998e-06,1.2288e-06,6.060047999999994e-22,0.008906240000000006,6.0467803200000855e-09,0.008913484246860325
AMM,PCA,RIS,40,0.0,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,1.2120096000000002e-22,0.0027991040000000023,2.608415040000018e-10,0.0028022453008735067
AMM,PCA,RWS,1,0.0,6.144000000000024e-13,2.6399999999999977e-07,0.0013219546011770898,3.3048865029427183e-06,2.3667206270592003e-05,5.817646079999994e-22,0.061224038399999764,4.647721344000785e-08,0.06257327557177823
AMM,PCA,RWS,2,0.0,3.0719999999999984e-13,1.3200000000000002e-07,0.0006609773005885466,3.304886502942719e-06,2.3667206270592003e-05,2.908823039999999e-22,0.03068835839999989,1.1856431999999157e-08,0.031376451650101174
AMM,PCA,RWS,4,0.0,1.5359999999999974e-13,6.600000000000001e-08,0.0003304886502942719,3.304886502942721e-06,2.3667206270592003e-05,1.4544115200000003e-22,0.015420518399999965,3.082672319999846e-09,0.01577804822589369
AMM,PCA,RWS,8,0.0,7.680000000000002e-14,3.3e-08,0.00016524432514713596,3.30488650294272e-06,2.3667206270592003e-05,7.2720576e-23,0.007786598400000002,8.299502400000094e-10,0.007978848647947713
AMM,PCA,RWS,40,0.0,5.120000000000002e-14,2.2e-08,5.508144171571199e-05,3.3048865029427204e-06,2.3667206270592003e-05,1.45441152e-23,0.0026973184,8.694716800000207e-11,0.0027793940214876148
AMM,PCA,ROS,1,0.0,6.144000000000029e-14,2.1120000000000045e-06,3.932160000000016e-05,7.864319999999979e-07,1.228800000000005e-06,4.6541168640000385e-21,0.06229278720000005,3.651781056000604e-07,0.06233660121016709
AMM,PCA,ROS,2,0.0,3.071999999999997e-14,1.0559999999999984e-06,1.9660799999999986e-05,7.864319999999984e-07,1.2287999999999991e-06,2.3270584320000064e-21,0.03175710719999993,9.153165503999316e-08,0.031779930763685696
AMM,PCA,ROS,4,0.0,1.5359999999999975e-14,5.279999999999993e-07,9.830399999999988e-06,7.864319999999996e-07,1.2287999999999985e-06,1.1635292159999985e-21,0.016489267199999963,2.300147807999893e-08,0.016501663833493403
AMM,PCA,ROS,8,0.0,7.680000000000002e-15,2.6399999999999977e-07,4.9152000000000025e-06,7.864320000000009e-07,1.2288000000000006e-06,5.817646079999994e-22,0.008855347200000004,5.809651680000086e-09,0.008862547441659364
AMM,PCA,ROS,40,0.0,5.12e-15,1.7599999999999993e-07,1.6383999999999992e-06,7.864319999999998e-07,1.2288000000000002e-06,1.1635292160000002e-22,0.003766067200000002,4.189272640000028e-10,0.003769897250932386
AMM,S_Tree,WS,1,8.864549382796732e-05,3.200000000000001e-14,1.1e-08,2.7540720857856013e-05,3.3048865029427204e-06,2.3667206270592003e-05,1.6896e-05,0.0014249984000000012,0.0019084800000000303,0.0034935437074913897
AMM,S_Tree,OS,1,3.6864000000000343e-06,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,1.6896e-05,0.002799104000000002,0.0019084800000000303,0.004731307440032032
AMM,S_Tree,IS,1,3.6864000000000343e-06,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,1.6896e-05,0.0027991040000000023,0.0019084800000000303,0.004731307440032032
AMM,ST_Tree_Ac,WS,1,8.864549382796732e-05,3.200000000000001e-14,1.1e-08,2.7540720857856013e-05,3.3048865029427204e-06,2.3667206270592003e-05,1.5696e-05,0.0014249984000000012,0.0019084800000000303,0.0034923437074913894
AMM,ST_Tree_Ac,OS,1,3.6864000000000343e-06,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,1.5695999999999997e-05,0.002799104000000002,0.0019084800000000303,0.004730107440032032
AMM,ST_Tree_Ac,IS,1,3.6864000000000343e-06,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,1.5695999999999997e-05,0.0027991040000000023,0.0019084800000000303,0.004730107440032032
AMM,STIFT,WS,1,8.864549382796732e-05,3.200000000000001e-14,1.1e-08,2.7540720857856013e-05,3.3048865029427204e-06,2.3667206270592003e-05,1.2696000000000002e-05,0.0014249984000000012,0.0019084800000000303,0.0034893437074913895
AMM,STIFT,OS,1,3.6864000000000343e-06,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,1.2696000000000003e-05,0.002799104000000002,0.0019084800000000303,0.004727107440032033
AMM,STIFT,IS,1,3.6864000000000343e-06,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,1.2696000000000003e-05,0.0027991040000000023,0.0019084800000000303,0.004727107440032033
AMM,PCA,WS,1,0.0,3.200000000000001e-14,1.1e-08,2.7540720857856013e-05,3.3048865029427204e-06,2.3667206270592003e-05,0.0,0.0014249984000000012,0.0009542400000000001,0.002433762213663392
AMM,PCA,OS,1,0.0,3.1999999999999987e-15,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,0.0,0.002799104000000002,0.00095424,0.0037564850400032017
AMM,PCA,IS,1,0.0,3.200000000000001e-14,1.1000000000000003e-07,8.192000000000002e-07,9.8304e-07,1.2288e-06,0.0,0.0027991040000000023,0.00095424,0.0037564850400320024
