DPU,CNNModel,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,GoogLeNet,ST_Tree_Ac,RIS,16,0.014503332428740896,4.8715199999987847e-11,0.00033395449999980764,0.001958310724781283,0.01881787274749286,0.0009069533395238511,0.00011859689126413257,0.0003222665611201134,0.0002952059879926131,0.03725649322963075
AMM,GoogLeNet,ST_Tree_Ac,RIS,32,0.028373679105494837,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238511,0.0001154665672035216,0.00017568339642011992,0.00028574363398814245,0.04155832135098138
AMM,GoogLeNet,ST_Tree_Ac,RWS,1,0.0,2.254223999997284e-10,0.00015292750000007633,2.391600045620155,0.004560652045437605,0.011551108000138269,0.00011365293749997331,0.004555591806550212,0.0008083368958436263,2.413342315031048
AMM,GoogLeNet,ST_Tree_Ac,RWS,2,0.029596926410857927,1.4891040000006093e-10,0.00012026850000004497,1.1960252066416357,0.004560652045437928,0.011551108000138269,8.915187015001579e-05,0.0022907661625326745,0.000524638432015911,1.2447587182116788
AMM,GoogLeNet,ST_Tree_Ac,RWS,4,0.037862436321564816,1.0884960000017392e-10,0.00010325700000002863,0.5980126893362916,0.004560652045437879,0.011551108000138269,7.650544242694668e-05,0.0011541093285138372,0.000376112720011083,0.653696870303234
AMM,GoogLeNet,ST_Tree_Ac,RWS,8,0.061926739962217696,9.636320000012732e-11,9.928600000002481e-05,0.2992315284995527,0.004560652045437958,0.011551108000138269,7.265048648184177e-05,0.0005900249235149027,0.0003263930959993644,0.378358383109706
AMM,GoogLeNet,ST_Tree_Ac,RWS,16,0.10657599134495564,8.929120000010093e-11,9.76085000000232e-05,0.14992023052374234,0.004560652045437803,0.011551108000138269,6.959145720944532e-05,0.000308072300535065,0.0002952059879925559,0.2733784602493024
AMM,GoogLeNet,ST_Tree_Ac,RWS,32,0.2032320544516496,8.70320000000925e-11,9.684400000002247e-05,0.07527381315056977,0.004560652045437988,0.011551108000138269,6.887933206278369e-05,0.00016319066071508232,0.0002857436339885158,0.29523228536159407
AMM,GoogLeNet,ST_Tree_Ac,ROS,1,0.0,2.254223999997284e-10,0.0007748895000008831,1.6538095122356287,0.018161051765842536,0.002968889846521326,0.00045045803249951983,0.004591884303674743,0.0008083368958436263,1.6815650228054337
AMM,GoogLeNet,ST_Tree_Ac,ROS,2,0.0,1.4891040000006093e-10,0.0005118794999993343,0.8274688030866482,0.01816105176588131,0.0029688898465209694,0.00024119203816740304,0.0023270586596561994,0.000524638432015911,0.8522035134777998
AMM,GoogLeNet,ST_Tree_Ac,ROS,4,0.0,1.0884960000017392e-10,0.0003741704999996481,0.4137344875585868,0.018161051765872578,0.002968889846519942,0.00012688598952397215,0.001190401825632558,0.000376112720011083,0.43693200031499624
AMM,GoogLeNet,ST_Tree_Ac,ROS,8,0.0,9.636320000012732e-11,0.0003312484999998184,0.20743129074690564,0.018161051765875423,0.002968889846519907,7.11319805981492e-05,0.0006263174206350525,0.0003263930959993644,0.22991632345289656
AMM,GoogLeNet,ST_Tree_Ac,ROS,16,0.0,8.929120000010093e-11,0.0003069384999999148,0.1042820516369868,0.0181610517658746,0.0029688898465194636,4.19902253402681e-05,0.0003443647976554096,0.0002952059879925559,0.1264004928496602
AMM,GoogLeNet,ST_Tree_Ac,ROS,32,0.0,8.70320000000925e-11,0.00029917249999994564,0.05220436844764427,0.01816105176587678,0.0029688898465194697,2.4753109165774444e-05,0.00019948315783526404,0.0002857436339885158,0.07414346254806202
AMM,GoogLeNet,STIFT,RIS,1,0.0,1.1064320000018061e-10,0.0008943000000015863,0.001958310724782245,0.28846554944499037,0.0009069533395238511,0.00022863379999968353,0.004566874227300882,0.0008083368958436263,0.2978289585430855
AMM,GoogLeNet,STIFT,RIS,2,0.0028389367332880256,7.592320000005105e-11,0.0005793149999997314,0.0019583107247811123,0.1447180946207144,0.0009069533395238511,0.0001565235292334633,0.002303893050479215,0.000524638432015911,0.15398666550595888
AMM,GoogLeNet,STIFT,RIS,4,0.004252177325508953,5.7212799999985236e-11,0.00041425449999948905,0.0019583107247808473,0.07235904731033617,0.0009069533395238511,0.00011786072264943271,0.0011663107169385437,0.0003761127200111079,0.08155102741696119
AMM,GoogLeNet,STIFT,RIS,8,0.007667158121508807,5.133439999998704e-11,0.000361586499999698,0.001958310724781002,0.0366648435537805,0.0009069533395238511,0.00010425809277187425,0.0006036112952998167,0.0003263930959992073,0.048593114774999155
AMM,GoogLeNet,STIFT,RIS,16,0.014503332428740896,4.8715199999987847e-11,0.00033395449999980764,0.001958310724781283,0.01881787274749286,0.0009069533395238511,9.592928972283269e-05,0.0003222665611201134,0.0002952059879926131,0.03723382562808945
AMM,GoogLeNet,STIFT,RIS,32,0.028373679105494837,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238511,9.339726919061828e-05,0.00017568339642011992,0.00028574363398814245,0.04153625205296847
AMM,GoogLeNet,STIFT,RWS,1,0.0,2.254223999997284e-10,0.00015292750000007633,2.391600045620155,0.004560652045437605,0.011551108000138269,9.19302812500302e-05,0.004555591806550212,0.0008083368958436263,2.4133205923747982
AMM,GoogLeNet,STIFT,RWS,2,0.029596926410857927,1.4891040000006093e-10,0.00012026850000004497,1.1960252066416357,0.004560652045437928,0.011551108000138269,7.211213961677909e-05,0.0022907661625326745,0.000524638432015911,1.2447416784811456
AMM,GoogLeNet,STIFT,RWS,4,0.037862436321564816,1.0884960000017392e-10,0.00010325700000002863,0.5980126893362916,0.004560652045437879,0.011551108000138269,6.188284257471177e-05,0.0011541093285138372,0.000376112720011083,0.6536822477033817
AMM,GoogLeNet,STIFT,RWS,8,0.061926739962217696,9.636320000012732e-11,9.928600000002481e-05,0.2992315284995527,0.004560652045437958,0.011551108000138269,5.876469013592787e-05,0.0005900249235149027,0.0003263930959993644,0.37834449731336006
AMM,GoogLeNet,STIFT,RWS,16,0.10657599134495564,8.929120000010093e-11,9.76085000000232e-05,0.14992023052374234,0.004560652045437803,0.011551108000138269,5.6290337712230635e-05,0.000308072300535065,0.0002952059879925559,0.27336515912980514
AMM,GoogLeNet,STIFT,RWS,32,0.2032320544516496,8.70320000000925e-11,9.684400000002247e-05,0.07527381315056977,0.004560652045437988,0.011551108000138269,5.571432211194621e-05,0.00016319066071508232,0.0002857436339885158,0.2952191203516432
AMM,GoogLeNet,STIFT,ROS,1,0.0,2.254223999997284e-10,0.0007748895000008831,1.6538095122356287,0.018161051765842536,0.002968889846521326,0.0003643613137502458,0.004591884303674743,0.0008083368958436263,1.6814789260866845
AMM,GoogLeNet,STIFT,ROS,2,0.0,1.4891040000006093e-10,0.0005118794999993343,0.8274688030866482,0.01816105176588131,0.0029688898465209694,0.00019509264249278544,0.0023270586596561994,0.000524638432015911,0.8521574140821251
AMM,GoogLeNet,STIFT,ROS,4,0.0,1.0884960000017392e-10,0.0003741704999996481,0.4137344875585868,0.018161051765872578,0.002968889846519942,0.00010263408021136653,0.001190401825632558,0.000376112720011083,0.43690774840568364
AMM,GoogLeNet,STIFT,ROS,8,0.0,9.636320000012732e-11,0.0003312484999998184,0.20743129074690564,0.018161051765875423,0.002968889846519907,5.7536418557247244e-05,0.0006263174206350525,0.0003263930959993644,0.22990272789085564
AMM,GoogLeNet,STIFT,ROS,16,0.0,8.929120000010093e-11,0.0003069384999999148,0.1042820516369868,0.0181610517658746,0.0029688898465194636,3.396457064985673e-05,0.0003443647976554096,0.0002952059879925559,0.1263924671949698
AMM,GoogLeNet,STIFT,ROS,32,0.0,8.70320000000925e-11,0.00029917249999994564,0.05220436844764427,0.01816105176587678,0.0029688898465194697,2.002201031910241e-05,0.00019948315783526404,0.0002857436339885158,0.07413873144921534
AMM,GoogLeNet,PCA,RIS,1,0.0,1.1064320000018061e-10,0.0008943000000015863,0.001958310724782245,0.28846554944499037,0.0009069533395238511,4.783462528513992e-19,0.004566874227300882,5.348120936948884e-13,0.29679198784777694
AMM,GoogLeNet,PCA,RIS,2,0.0,7.592320000005105e-11,0.0005793149999997314,0.0019583107247811123,0.1447180946207144,0.0009069533395238511,2.391731264255889e-19,0.002303893050479215,1.3385737158402755e-13,0.15046656681155535
AMM,GoogLeNet,PCA,RIS,4,0.0,5.7212799999985236e-11,0.00041425449999948905,0.0019583107247808473,0.07235904731033617,0.0009069533395238511,1.1958656321279465e-19,0.0011663107169385437,3.3541020704021876e-14,0.07680487664882524
AMM,GoogLeNet,PCA,RIS,8,0.0,5.133439999998704e-11,0.000361586499999698,0.001958310724781002,0.0366648435537805,0.0009069533395238511,5.979328160639753e-20,0.0006036112952998167,8.423840528003896e-15,0.04049530546472769
AMM,GoogLeNet,PCA,RIS,16,0.0,4.8715199999987847e-11,0.00033395449999980764,0.001958310724781283,0.01881787274749286,0.0009069533395238511,2.9896640803198964e-20,0.0003222665611201134,2.1255579600006746e-15,0.02233935792163524
AMM,GoogLeNet,PCA,RIS,32,0.0,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238511,1.4948320401599683e-20,0.00017568339642011992,5.44358820000108e-16,0.012783432044295417
AMM,GoogLeNet,PCA,RWS,1,0.0,2.254223999997284e-10,0.00015292750000007633,2.391600045620155,0.004560652045437605,0.011551108000138269,1.32875036467194e-19,0.004555591806550212,2.302198161915262e-13,2.4124203251979344
AMM,GoogLeNet,PCA,RWS,2,0.0,1.4891040000006093e-10,0.00012026850000004497,1.1960252066416357,0.004560652045437928,0.011551108000138269,6.643751823359721e-20,0.0022907661625326745,5.770908819199985e-14,1.2145480014987127
AMM,GoogLeNet,PCA,RWS,4,0.0,1.0884960000017392e-10,0.00010325700000002863,0.5980126893362916,0.004560652045437879,0.011551108000138269,3.3218759116798804e-20,0.0011541093285138372,1.4503993376010817e-14,0.6153818158192457
AMM,GoogLeNet,PCA,RWS,8,0.0,9.636320000012732e-11,9.928600000002481e-05,0.2992315284995527,0.004560652045437958,0.011551108000138269,1.6609379558399603e-20,0.0005900249235149027,3.664530704002187e-15,0.31603259956501073
AMM,GoogLeNet,PCA,RWS,16,0.0,8.929120000010093e-11,9.76085000000232e-05,0.14992023052374234,0.004560652045437803,0.011551108000138269,8.304689779200003e-21,0.000308072300535065,9.354807760003764e-16,0.16643767145914565
AMM,GoogLeNet,PCA,RWS,32,0.0,8.70320000000925e-11,9.684400000002247e-05,0.07527381315056977,0.004560652045437988,0.011551108000138269,4.1523448895999994e-21,0.00016319066071508232,2.4535581200006085e-16,0.09164560794389338
AMM,GoogLeNet,PCA,ROS,1,0.0,2.2542239999950564e-11,0.0007748895000008831,1.6538095122356287,0.018161051765842536,0.002968889846521326,1.0051244093211896e-18,0.004591884303674743,4.8226134572739005e-12,1.680306227679033
AMM,GoogLeNet,PCA,ROS,2,0.0,1.489104000001472e-11,0.0005118794999993343,0.8274688030866482,0.01816105176588131,0.0029688898465209694,5.025622046595183e-19,0.0023270586596561994,1.2229238619165049e-12,0.85143768287482
AMM,GoogLeNet,PCA,ROS,4,0.0,1.0884960000011286e-11,0.0003741704999996481,0.4137344875585868,0.018161051765872578,0.002968889846519942,2.51281102329589e-19,0.001190401825632558,3.14383487440774e-13,0.4364290015078109
AMM,GoogLeNet,PCA,ROS,8,0.0,9.636320000009148e-12,0.0003312484999998184,0.20743129074690564,0.018161051765875423,0.002968889846519907,1.2564055116479471e-19,0.0006263174206350525,8.327604232667921e-14,0.22951879828965543
AMM,GoogLeNet,PCA,ROS,16,0.0,8.929120000007937e-12,0.0003069384999999148,0.1042820516369868,0.0181610517658746,0.0029688898465194636,6.282027558239755e-20,0.0003443647976554096,5.828684449403207e-14,0.12606329655602358
AMM,GoogLeNet,PCA,ROS,32,0.0,8.70320000000755e-12,0.00029917249999994564,0.05220436844764427,0.01816105176587678,0.0029688898465194697,3.141013779119897e-20,0.00019948315783526404,2.4719174253459294e-14,0.07383296572660364
AMM,GoogLeNet,S_Tree,WS,32,0.20165135761398223,9.416800000011913e-11,4.0287499999993695e-05,0.027633674552905236,0.004560652045437941,0.011551108000138272,0.037292386627670794,7.482748207503609e-05,0.0002857436339883962,0.2830900375503659
AMM,GoogLeNet,S_Tree,OS,32,0.13628657577820982,9.416800000011913e-11,0.0003237024999998483,0.018450053672002625,0.05238889386087909,0.0029688898465194636,0.03729238662767114,0.00020433653244028983,0.00028574363398814245,0.24820058254587843
AMM,GoogLeNet,S_Tree,IS,32,0.027212740728318568,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238404,0.037292386627671134,0.00017568339642011992,0.00028574363398814245,0.0775743030342727
AMM,GoogLeNet,ST_Tree_Ac,WS,32,0.20165135761398223,9.416800000011913e-11,4.0287499999993695e-05,0.027633674552905236,0.004560652045437941,0.011551108000138272,0.024843830743759673,7.482748207503609e-05,0.0002857436339883962,0.27064148166645474
AMM,GoogLeNet,ST_Tree_Ac,OS,32,0.13628657577820982,9.416800000011913e-11,0.0003237024999998483,0.018450053672002625,0.05238889386087909,0.0029688898465194636,0.024843830743759773,0.00020433653244028983,0.00028574363398814245,0.23575202666196704
AMM,GoogLeNet,ST_Tree_Ac,IS,32,0.027212740728318568,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238404,0.024843830743759693,0.00017568339642011992,0.00028574363398814245,0.06512574715036126
AMM,GoogLeNet,STIFT,WS,32,0.20165135761398223,9.416800000011913e-11,4.0287499999993695e-05,0.027633674552905236,0.004560652045437941,0.011551108000138272,0.020095392145946297,7.482748207503609e-05,0.0002857436339883962,0.26589304306864137
AMM,GoogLeNet,STIFT,OS,32,0.13628657577820982,9.416800000011913e-11,0.0003237024999998483,0.018450053672002625,0.05238889386087909,0.0029688898465194636,0.020095392145946807,0.00020433653244028983,0.00028574363398814245,0.23100358806415408
AMM,GoogLeNet,STIFT,IS,32,0.027212740728318568,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238404,0.020095392145946342,0.00017568339642011992,0.00028574363398814245,0.060377308552547915
AMM,GoogLeNet,PCA,WS,32,0.0,9.416800000011913e-11,4.0287499999993695e-05,0.027633674552905236,0.004560652045437941,0.011551108000138272,0.0,7.482748207503609e-05,1.9169873999999983e-05,0.04387971954872447
AMM,GoogLeNet,PCA,OS,32,0.0,9.416800000008772e-12,0.0003237024999998483,0.018450053672002625,0.05238889386087909,0.0029688898465194636,0.0,0.00020433653244028983,2.7796317299999026e-05,0.07436367273855812
AMM,GoogLeNet,PCA,IS,32,0.0,4.753919999998821e-11,0.0003237024999998483,0.001958310724781228,0.009418782036030623,0.0009069533395238404,0.0,0.00017568339642011992,1.916987399999973e-05,0.01280260191829486
