DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,ST_Tree_Ac,ROS,4,0.0,1.0563360000016192e-10,0.00036311549999969194,0.025182676455400236,0.004639655452335722,0.001152708669988542,0.00026673280342988414,12.54643017110152,2.992399228052906,15.570434288141213
AMM,ST_Tree_Ac,ROS,8,0.0,6.155359999999742e-11,0.00021159050000013269,0.012768508844628552,0.004639655452330626,0.0011527086699884151,0.00013967097478644882,7.297260499896749,1.699014131472872,9.015186765872908
AMM,ST_Tree_Ac,ROS,40,0.0,4.799359999998807e-11,0.0001649780000000879,0.0027384538994946615,0.004639655452329471,0.0011527086699887731,5.598100008432313e-05,3.070421220300634,1.2035758048859282,4.282748802256453
AMM,STIFT,RIS,1,0.0,2.797119999999422e-11,0.0013206984999973134,0.00047140849848585593,0.059444395408861345,0.0005948060324811762,5.594216151650966e-05,42.703296621569514,11.047679803399971,53.8128636755988
AMM,STIFT,RIS,2,0.0010103947250359165,1.5539199999998038e-11,0.0006692180000002608,0.00047140849848603233,0.02984138418570579,0.0005948060324811762,2.7975313621767515e-05,21.56262013922207,5.578485052280558,27.173720378273497
AMM,STIFT,RIS,4,0.001083909493569831,1.002559999999973e-11,0.0003609319999997006,0.000471408498485981,0.014920692092825814,0.0005948060324811762,1.5083119898177747e-05,10.929821820424188,2.9923992280531286,13.939667879724603
AMM,STIFT,RIS,8,0.0012452156462186218,7.684800000000449e-12,0.0002093190000001305,0.0004714084984859909,0.007608805005412713,0.0005948060324811762,8.297917853936917e-06,5.698482322398425,1.6990141314729672,7.407634305979529
AMM,STIFT,RIS,40,0.004659597668984338,7.825600000000406e-12,0.00016025900000008337,0.0004714084984860044,0.0016307358995614118,0.0005948060324811762,3.2837347434158677e-06,1.4482777805998934,1.203575804885848,2.659373676327823
AMM,STIFT,RWS,1,0.0,3.836943999990405e-10,9.307100000001884e-05,0.34809479594833714,0.0009970138156960553,0.005047004493428629,5.403277603782705e-05,42.72839417727208,11.047679803399971,54.13035989908924
AMM,STIFT,RWS,2,0.009433213347195006,1.9491999999986097e-10,5.246449999999039e-05,0.17408963273782574,0.0009970138156961987,0.005047004493428629,2.7309158249177457e-05,21.55835016372222,5.578485052280109,27.326481854249643
AMM,STIFT,RWS,4,0.009500837646696243,1.0563360000016192e-10,3.478749999999519e-05,0.08704483275316251,0.0009970138156961796,0.005047004493428629,1.4962115083123563e-05,10.940261056923871,2.992399228052906,14.035299723406476
AMM,STIFT,RWS,8,0.009643821801740133,6.155359999999742e-11,2.6801499999997355e-05,0.04359937435626272,0.0009970138156961805,0.005047004493428629,8.305948282550493e-06,5.691091385698468,1.699014131472872,7.449427839148304
AMM,STIFT,RWS,40,0.026118180478555755,4.799359999998807e-11,2.8742999999996828e-05,0.009038091786279314,0.000997013815696192,0.005047004493428629,3.2551763047448535e-06,1.4642521060999112,1.2035758048860152,2.7090601997841848
AMM,STIFT,ROS,1,0.0,3.836943999990405e-10,0.0013189494999973376,0.10051445411132558,0.004639655452315553,0.0011527086699913947,0.0008332206829649709,44.33456329113388,11.047679803399971,55.49070208333414
AMM,STIFT,ROS,2,0.0,1.9491999999986097e-10,0.0006700375000002656,0.05036532014258419,0.004639655452315565,0.0011527086699902552,0.0004168478567685283,23.164519278037346,5.578485052280109,28.800248900134033
AMM,STIFT,ROS,4,0.0,1.0563360000016192e-10,0.00036311549999969194,0.025182676455400236,0.004639655452335722,0.001152708669988542,0.00021575176301894523,12.54643017110152,2.992399228052906,15.570383307100801
AMM,STIFT,ROS,8,0.0,6.155359999999742e-11,0.00021159050000013269,0.012768508844628552,0.004639655452330626,0.0011527086699884151,0.00011297545208271426,7.297260499896749,1.699014131472872,9.015160070350206
AMM,STIFT,ROS,40,0.0,4.799359999998807e-11,0.0001649780000000879,0.0027384538994946615,0.004639655452329471,0.0011527086699887731,4.528126765231092e-05,3.070421220300634,1.2035758048859282,4.2827381025240205
AMM,PCA,RIS,1,0.0,2.797119999999422e-11,0.0013206984999973134,0.00047140849848585593,0.059444395408861345,0.0005948060324811762,1.9137631584007358e-19,42.703296621569514,0.00012980324511057076,42.76525773328242
AMM,PCA,RIS,2,0.0,1.5539199999998038e-11,0.0006692180000002608,0.00047140849848603233,0.02984138418570579,0.0005948060324811762,9.568815791999579e-20,21.56262013922207,3.251889229350224e-05,21.594229474846575
AMM,PCA,RIS,4,0.0,1.002559999999973e-11,0.0003609319999997006,0.000471408498485981,0.014920692092825814,0.0005948060324811762,4.7844078959998093e-20,10.929821820424188,8.163746574716043e-06,10.94617782280458
AMM,PCA,RIS,8,0.0,7.684800000000449e-12,0.0002093190000001305,0.0004714084984859909,0.007608805005412713,0.0005948060324811762,2.3922039479999245e-20,5.698482322398425,2.0587731944445365e-06,5.707368719715684
AMM,PCA,RIS,40,0.0,7.825600000000406e-12,0.00016025900000008337,0.0004714084984860044,0.0016307358995614118,0.0005948060324811762,4.7844078960000344e-21,1.4482777805998934,9.32101528276106e-08,1.4511350832484007
AMM,PCA,RWS,1,0.0,3.836943999990405e-10,9.307100000001884e-05,0.34809479594833714,0.0009970138156960553,0.005047004493428629,1.8344977305606609e-19,42.72839417727208,0.00013429609181151857,43.08276035900504
AMM,PCA,RWS,2,0.0,1.9491999999986097e-10,5.246449999999039e-05,0.17408963273782574,0.0009970138156961987,0.005047004493428629,9.172488652799599e-20,21.55835016372222,3.364210090583687e-05,21.738569921565
AMM,PCA,RWS,4,0.0,1.0563360000016192e-10,3.478749999999519e-05,0.08704483275316251,0.0009970138156961796,0.005047004493428629,4.586244326399819e-20,10.940261056923871,8.444555199436946e-06,11.033393140146991
AMM,PCA,RWS,8,0.0,6.155359999999742e-11,2.6801499999997355e-05,0.04359937435626272,0.0009970138156961805,0.005047004493428629,2.2931221631999293e-20,5.691091385698468,2.12902541934895e-06,5.740763708950828
AMM,PCA,RWS,40,0.0,4.799359999998807e-11,2.8742999999996828e-05,0.009038091786279314,0.000997013815696192,0.005047004493428629,4.586244326400031e-21,1.4642521060999112,9.507428034881152e-08,1.4793630543175893
AMM,PCA,ROS,1,0.0,3.836944000000497e-11,0.0013189494999973376,0.10051445411132558,0.004639655452315553,0.0011527086699913947,2.8663178633306012e-18,44.33456329113388,0.0034873046983001483,44.44567636360418
AMM,PCA,ROS,2,0.0,1.949199999997614e-11,0.0006700375000002656,0.05036532014258419,0.004639655452315565,0.0011527086699902552,1.433158931665247e-18,23.164519278037346,0.0008719726699351006,23.222218972491664
AMM,PCA,ROS,4,0.0,1.0563360000010735e-11,0.00036311549999969194,0.025182676455400236,0.004639655452335722,0.001152708669988542,7.165794658325699e-19,12.54643017110152,0.00021804827615559948,12.577986375465962
AMM,PCA,ROS,8,0.0,6.155360000003187e-12,0.00021159050000013269,0.012768508844628552,0.004639655452330626,0.0011527086699884151,3.5828973291623126e-19,7.297260499896749,5.454495825016353e-05,7.316087508328103
AMM,PCA,ROS,40,0.0,4.7993600000008654e-12,0.0001649780000000879,0.0027384538994946615,0.004639655452329471,0.0011527086699887731,7.165794658319676e-20,3.070421220300634,2.251514070135129e-06,3.0791192678413166
AMM,S_Tree,WS,1,0.025176919420912332,4.662079999998849e-11,4.534749999999232e-05,0.015015963397047713,0.0009970138156962067,0.005047004493428666,0.012532475072404617,2.200347076900557,1.2035758048857634,3.462737605532431
AMM,S_Tree,OS,1,0.007266191829328558,4.662079999998849e-11,0.00016025900000008337,0.004475129698257812,0.002776545063312296,0.0011527086699887725,0.012532475072404927,3.0294802986005855,1.203575804885848,4.2614194128663465
AMM,S_Tree,IS,1,0.004282461219967241,7.825600000000406e-12,0.00016025900000008337,0.0004714084984860044,0.0016307358995614118,0.000594806032481173,0.012532475072404445,1.4482777805998934,1.203575804885848,2.6715257312164673
AMM,ST_Tree_Ac,WS,1,0.025176919420912332,4.662079999998849e-11,4.534749999999232e-05,0.015015963397047713,0.0009970138156962067,0.005047004493428666,0.00738774724959683,2.200347076900557,1.2035758048857634,3.457592877709623
AMM,ST_Tree_Ac,OS,1,0.007266191829328558,4.662079999998849e-11,0.00016025900000008337,0.004475129698257812,0.002776545063312296,0.0011527086699887725,0.007387747249595487,3.0294802986005855,1.203575804885848,4.256274685043537
AMM,ST_Tree_Ac,IS,1,0.004282461219967241,7.825600000000406e-12,0.00016025900000008337,0.0004714084984860044,0.0016307358995614118,0.000594806032481173,0.007387747249596887,1.4482777805998934,1.203575804885848,2.66638100339366
AMM,STIFT,WS,1,0.025176919420912332,4.662079999998849e-11,4.534749999999232e-05,0.015015963397047713,0.0009970138156962067,0.005047004493428666,0.005975716047456759,2.200347076900557,1.2035758048857634,3.456180846507483
AMM,STIFT,OS,1,0.007266191829328558,4.662079999998849e-11,0.00016025900000008337,0.004475129698257812,0.002776545063312296,0.0011527086699887725,0.005975716047455864,3.0294802986005855,1.203575804885848,4.254862653841398
AMM,STIFT,IS,1,0.004282461219967241,7.825600000000406e-12,0.00016025900000008337,0.0004714084984860044,0.0016307358995614118,0.000594806032481173,0.005975716047456823,1.4482777805998934,1.203575804885848,2.6649689721915197
AMM,PCA,WS,1,0.0,4.662079999998849e-11,4.534749999999232e-05,0.015015963397047713,0.0009970138156962067,0.005047004493428666,0.0,2.200347076900557,0.2738335312999978,2.4952859374533483
AMM,PCA,OS,1,0.0,4.66208000000063e-12,0.00016025900000008337,0.004475129698257812,0.002776545063312296,0.0011527086699887725,0.0,3.0294802986005855,0.27383353130000765,3.311878472336814
AMM,PCA,IS,1,0.0,7.825600000000406e-12,0.00016025900000008337,0.0004714084984860044,0.0016307358995614118,0.000594806032481173,0.0,1.4482777805998934,0.27383353130000054,1.7249685213382482
